ID,TEXT,LABEL
1107,"I can help you, darling. You'll see. And some day when you grow tired of space, we can come back to Elysia."" She was babbling now. He pulled roughly away. "" No! [ [SNIPPET] said Jenner, sharply. "" Do you want to tell me now?"" Tee drew in a gasping breath and sobered. "" What would I have to tell you? So I'm the nervous type. So you hired me to test-hop your new ship. So I'll test-hop it. That's all we agreed on.",0.0
1566,"""Take the case of an amputee,"" Kujack said. "" Before the land mine exploded, it didn't stop and say, 'Look, friend, I've got to go off; that's my job. Choose which part you'd prefer to have blown off—arm, leg, ear, nose, or what-have-you. Or is there somebody else around who would relish being clipped more than you would? If so, just send him along. I've got to do some clipping, you see, but it doesn't matter much which part of which guy I clip, so long as I make my quota.' Did the land mine say that? [SNIPPET] If the population had been polled according to democratic procedure, the paraplegia and other maimings could have been distributed to each according to his psychological need. See the point? Marx corrected by Freud, as Steve Lundy would say. Distribute the injuries to each according to his need—not his economic need, but his masochistic need. Those with a special taste for self-damage obviously should be allowed a lion's share of it. That way nobody could claim he'd been victimized by the steamroller or got anything he didn't ask for. It's all on a voluntary basis, you see. Democratic."" ""Whole new concept of war,"" Kujack agreed. """,0.0
532,"Before I could get up to him the patient rushed at them, and pulling one of them off the cart, began to knock his head against the ground. If I had not seized him just at the moment I believe he would have killed the man there and then. The other fellow jumped down and struck him over the head with the butt-end of his heavy whip. It was a terrible blow; but he did not seem to mind it, but seized him also, and struggled with the three of us, pulling us to and fro as if we were kittens. You know I am no light weight, and the others were both burly men. At first he was silent in his fighting; but as we began to master him, and the attendants were putting a strait-waistcoat on him, he began to shout: ‘I’ll frustrate them! They shan’t rob me! [SNIPPET] The closed gates are of heavy old oak and iron, all eaten with rust. “The estate is called Carfax, no doubt a corruption of the old Quatre Face, as the house is four-sided, agreeing with the cardinal points of the compass. It contains in all some twenty acres, quite surrounded by the solid stone wall above mentioned. There are many trees on it, which make it in places gloomy, and there is a deep, dark-looking pond or small lake, evidently fed by some springs, as the water is clear and flows away in a fair-sized stream.",0.0
710,"I'll accept it, because to do God's work is more important than any personal pride of mine or any knowledge that one of the best things Cynodon dactylon could do—if I do not take too much upon myself in judging a fellowcreature—would be to bury Albert Weener. ""[292] I remained unmoved by her tirade. "" When you returned from Whitney you told me there remained only details to be worked out. About how long do you think it will be before you have a workable compound?"" She burst into a laugh and took out her toothpick to point it at me. "" [SNIPPET] ""Weener, you have all the earmarks of a castiron moocher.[42] Let me tell you, suh—such methods are unbecoming. They suggest damyankee push and blackmail. Remember Reconstruction and White Supremacy, suh."" If I were hypersensitive to the silly things people say, I should have given up selling long before. I pretended not to hear him.",1.0
1493,"Taken literally, however, it was an understatement of the facts and wholly insincere.  “Yay!” jeered Mr. Williams, upon whom his friend's hypocrisy was quite wasted. “ How can your mother not like her mother? Baby Rennsdale hasn't got any mother! You and her'll be a sight!”  That was Penrod's own conviction; and with this corroboration of it he grew so spiritless that he could offer no retort. He slid to a despondent sitting posture upon the door sill and gazed wretchedly upon the ground, while his companion went to replenish the licorice water at the hydrant—enfeebling the potency of the liquor no doubt, but making up for that in quantity.  “Your mother goin' with you to the cotillon?” [SNIPPET] His eyes remained open, but saw nothing; the routine of the arithmetic lesson reached his ears in familiar, meaningless sounds, but he heard nothing; and yet, this time, he was profoundly occupied. He had drifted away from the painful land of facts, and floated now in a new sea of fancy which he had just discovered.  Maturity forgets the marvellous realness of a boy's day-dreams, how colourful they glow, rosy and living, and how opaque the curtain closing down between the dreamer and the actual world. That curtain is almost sound-proof, too, and causes more throat-trouble among parents than is suspected.  The nervous monotony of the schoolroom inspires a sometimes unbearable longing for something astonishing to happen, and as every boy's fundamental desire is to do something astonishing himself, so as to be the centre of all human interest and awe, it was natural that Penrod should discover in fancy the delightful secret of self-levitation. He found, in this curious series of imaginings, during the lesson in arithmetic, that the atmosphere may be navigated as by a swimmer under water, but with infinitely greater ease and with perfect comfort in breathing.",0.0
1377,"""Of courst!"" I says emphatically. "" You forget the first man to reach New Mu was a Spink. A Spink helped Columbus wade ashore in the West Indies. The first man to invent a road-map all citizens could unfold and understand was a Spink."" [SNIPPET] ""There might be somethin' goin' on inside this earth,"" I says. "" If you don't poke a hole in a baked potato its busts right open from heat generated inside. Our project, D'Ambrosia, seems even more expedient than ever."" ""That is a new word for 'insane' I must look up,"" Zahooli says. Professor Apsox Zalpha comes out with a statement the next morning. He says the quake confirms his theory that the inside of the Earth is as hot as a Venutian calypso number, and that gases are being generated by the heat and that we haven't volcanoes enough on the surface to allow them to escape. Exmud R. Zmorro comes and asks me if I have an opinion. ""Ha,"" I laugh. """,0.0
674,"Gioro continued his dance and song till he came quite up to them, and then he went round them still dancing and singing. He stopped right in front of Bomero. And there seemed to follow a sort of obeisance and salutation, and then a palaver. As the palaver proceeded the blacks became greatly excited, and more of them gathered round. [SNIPPET] Suppose the process of knitting or weaving to be performed very quickly, and then suppose the web so formed to be as rapidly unravelled again. In that case the piece of cloth would appear and disappear just as you have seen our bodies do. “Or suppose two vast masses of oxygen and hydrogen in the proportions in which they exist together as water. Suppose them to be brought together and subjected to the chemical process which is needed in order to make them combine: what happens?",0.0
1301,"Thyma Castle was situated fifteen miles to the south; it was the last outpost of civilization; beyond it there was nothing but forest, and the wild open plains, the home of the gipsies. This circumstance of position had given Baron Thyma, in times past, a certain importance more than was due to the size of his estate or the number of his retainers. During an invasion of the gipsies, his castle bore the brunt of the war, and its gallant defence, indeed, broke their onward progress. So many fell in endeavouring to take it, that the rest were disheartened, and only scattered bands penetrated beyond. For this service the Baron received the grant of various privileges; he was looked on as a pillar of the State, and was welcome at the court. But it proved an injury to him in the end. [SNIPPET] The fellow's mates had left him to do their work, and there were too many horses for him to manage. Felix led the charger for him back to the camp, and in return was asked to drink. He preferred food, and a plentiful supply was put before him. The groom, gossiping as he attended to his duties, said that he always welcomed the beginning of a war, for they were often half starved, and had to gnaw the bones, like the dogs, in peace.",0.0
711,"With this Oley let out whoop and dashed out of the room, trailing a small voice behind him. "" Momma, Momma. Sven says my shorts is electric!"" ""I'll short Sven's electrics for him, if he makes fun of your shorts!"" [SNIPPET] It never occurred to him to tell Momma. Suddenly above him the cellar door slammed open, and Poppa came charging down the stairs, narrowly missing the small figure, straight into the rising waters, intent, though Oley couldn't know it, on reaching the drain pipe in the far corner of the cellar to plug it before water from the spring rains could back up farther and really flood the cellar out. Halfway across the cellar, Poppa reached up and grasped the dangling overhead light to turn it on, in order to see his way to the drain—and suddenly came to frozen, rigid, gasping stop as his hand clamped firmly over the socket. Little Oley watched.",1.0
243,"Silent upon the verdant clod I sat, My evening thus consuming, as I gazed Upon the heavens, and listened to the chant Of frogs that in the distant marshes croaked; While o’er the hedges, ditches, fire-flies roamed, And the green avenues and cypresses In yonder grove were murmuring to the wind; While in the house were heard, at intervals, The voices of the servants at their work. What thoughts immense in me the sight inspired Of that far sea, and of the mountains blue, That yonder I behold, and which I thought One day to cross, mysterious worlds and joys Mysterious in the future fancying! Of my hard fate unconscious, and how oft This sorrowful and barren life of mine I willingly would have for death exchanged!  Nor did my heart e’er tell me, I should be Condemned the flower of my youth to spend In this wild native region, and amongst A wretched, clownish crew, to whom the names Of wisdom, learning, are but empty sounds, Or arguments of laughter and of scorn; Who hate, avoid me; not from envy, no; For they do not esteem me better than Themselves, but fancy that I, in my heart, That feeling cherish; though I strive, indeed, No token of such feeling to display. [SNIPPET] Yon gallery that looks upon the west; Those frescoed walls, these painted herds, the sun Just rising o’er the solitary plain, My idle hours with thousand pleasures filled, While busy Fancy, at my side, still spread Her bright illusions, wheresoe’er I went. In these old halls, when gleamed the snow without, And round these ample windows howled the wind, My sports resounded, and my merry words, In those bright days, when all the mysteries And miseries of things an aspect wear, So full of sweetness; when the ardent youth Sees in his untried life a world of charms, And, like an unexperienced lover, dotes On heavenly beauty, creature of his dreams!  O hopes, illusions of my early days!— Of you I still must speak, to you return; For neither flight of time, nor change of thoughts, Or feelings, can efface you from my mind. Full well I know that honor and renown Are phantoms; pleasures but an idle dream; That life, a useless misery, has not One solid fruit to show; and though my days Are empty, wearisome, my mortal state Obscure and desolate, I clearly see That Fortune robs me but of little. Yet, Alas! as often as I dwell on you, Ye ancient hopes, and youthful fancy’s dreams, And then look at the blank reality, A life of ennui and of wretchedness; And think, that of so vast a fund of hope, Death is, to-day, the only relic left, I feel oppressed at heart, I feel myself Of every comfort utterly bereft. And when the death, that I have long invoked, Shall be at hand, the end be reached of all My sufferings; when this vale of tears shall be To me a stranger, and the future fade, Fade from sight forever; even then, shall I Recall you; and your images will make Me sigh; the thought of having lived in vain, Will then intrude, with bitterness to taint The sweetness of that day of destiny.  Nay, in the first tumultuous days of youth, With all its joys, desires, and sufferings, I often called on death, and long would sit By yonder fountain, longing, in its waves To put an end alike to hope and grief.",0.0
1049,"This time it stayed bright. Dick ran to the doorway, and gazed at the dome above. It was silent! The people were frightened, and moved restlessly about. Twice more he turned the power into the metal, and after one long darkened period, the city remained bright. No sound came from the dome! [SNIPPET] Every occupation seemed to have been forgotten by the childish people, to come and welcome the beings from another planet. They lined every inch of the way, many deep. The main dome was three times the size of the others. Supporting pillars, one hundred feet in diameter, seemed vague where they touched the ceiling above.",1.0
781,"It is therefore a point of the nicest conduct to distinguish and adapt this noble talent with respect to the differences of persons and of times. Cicero understood this very well, when, writing to a friend in England, with a caution, among other matters, to beware of being cheated by our hackney-coachmen (who, it seems, in those days were as arrant rascals as they are now), has these remarkable words, Est quod gaudeas te in ista loca venisse, ubi aliquid sapere viderere [129]. For, to speak a bold truth, it is a fatal miscarriage so ill to order affairs as to pass for a fool in one company, when in another you might be treated as a philosopher; which I desire some certain gentlemen of my acquaintance to lay up in their hearts as a very seasonable innuendo. This, indeed, was the fatal mistake of that worthy gentleman, my most ingenious friend Mr. Wotton, a person in appearance ordained for great designs as well as performances, whether you will consider his notions or his looks. Surely no man ever advanced into the public with fitter qualifications of body and mind for the propagation of a new religion. [SNIPPET] But when a man’s fancy gets astride on his reason, when imagination is at cuffs with the senses, and common understanding as well as common sense is kicked out of doors, the first proselyte he makes is himself; and when that is once compassed, the difficulty is not so great in bringing over others, a strong delusion always operating from without as vigorously as from within. For cant and vision are to the ear and the eye the same that tickling is to the touch. Those entertainments and pleasures we most value in life are such as dupe and play the wag with the senses. For if we take an examination of what is generally understood by happiness, as it has respect either to the understanding or the senses we shall find all its properties and adjuncts will herd under this short definition, that it is a perpetual possession of being well deceived. And first, with relation to the mind or understanding, it is manifest what mighty advantages fiction has over truth, and the reason is just at our elbow: because imagination can build nobler scenes and produce more wonderful revolutions than fortune or Nature will be at the expense to furnish. Nor is mankind so much to blame in his choice thus determining him, if we consider that the debate merely lies between things past and things conceived, and so the question is only this: whether things that have place in the imagination may not as properly be said to exist as those that are seated in the memory?",1.0
942,"If you love her, I shall strangle her.... I’ll put out both her eyes with a needle....”  “I love you. I love only you. I’ll love you in Siberia....” [SNIPPET] That’s what I’m afraid of. That’s what may be too much for me.”  “I’ll go, Mitya. I believe that God will order things for the best, that nothing awful may happen.”  “And I will sit and wait for the miracle.",0.0
865,"that the object of all systems of philosophical thought tends to the attainment of unity, or the ascent through all intervening labyrinths to the simplicity of a single first cause or principle. Thus in politics, even republican writers have agreed that a benevolent autocracy would insure the best administration, if there were any guarantees for its continuance, or against its gradual abuse of the powers accorded to it. This singular community elected therefore a single supreme magistrate styled Tur; he held his office nominally for life, but he could seldom be induced to retain it after the first approach of old age. There was indeed in this society nothing to induce any of its members to covet the cares of office. [SNIPPET] Could it be any volcanic fire? In that case, surely I should have felt the heat. Still, if on this there was doubt, it was of the utmost importance to our common safety to clear it up. I examined the sides of the descent, and found that I could venture to trust myself to the irregular projection of ledges, at least for some way. I left the cage and clambered down. As I drew nearer and nearer to the light, the chasm became wider, and at last I saw, to my unspeakable amaze, a broad level road at the bottom of the abyss, illumined as far as the eye could reach by what seemed artificial gas-lamps placed at regular intervals, as in the thoroughfare of a great city; and I heard confusedly at a distance a hum as of human voices. I know, of course, that no rival miners are at work in this district. Whose could be those voices? What human hands could have levelled that road and marshalled those lamps?",1.0
1335,"To Phobar it seemed a city of gods or giants. Fully five miles it soared toward space, its fantastic angles and arcs and cubes and pyramids mazing in the dimensions of a totally alien geometry. Tier by tier the stupendous city, hundreds of miles wide, mounted toward a central tower like the one in the building he had left. Phobar never knew how they got there, but his numbed mind was at last forced into clarity by a greater will. He stared about him. [SNIPPET] Everywhere loomed machines, enormous dynamos, cathode tubes a hundred feet long, masses and mountains of such fantastic apparatus as he had never encountered. The air was bluish, electric. From the black substance came a phosphorescent radiance. The triumphant drone of motors and a terrific crackle of electricity were everywhere. Off to his right purple-blue flames the size of Sequoia trees flickered around a group of what looked like condensers as huge as Gibraltar.",0.0
312,"""Ah,"" said Murphy. "" That's why you came to see me."" Trimmer turned a look of injured innocence. "" Now, Murphy, you're a little unfair. I'm a friendly guy. Of course I don't like to see the bank lose what we've got tied up in the Sultan."" [SNIPPET] Sirgamesk is a Javanese planet, isn't it?"" ""Javanese, Arab, Malay."" ""Then they took a bhang supply with them, and hashish, chat, and a few other sociable herbs."" ""Well, this horseman isn't any drug-dream."" ""No?",0.0
435,"He held equivalent rank to that of a Galactic admiral, and it was held for one reason only, because of his real work and its importance. He was a super-psychologist, a trend-analyzer, a salesman, a promoter, a viewer, an expert on alien symbology and the spearhead of the most ruthless intelligence service in the known universe. Long ago, he had transferred from the battle fleet to the inner school at Sirius Prime for the most intensive training ever devised. Now it would be put to the ultimate test. [SNIPPET] We got guns, too, buddy, it said, and we ain't pushovers.  The First of the Council spoke again. "" Let me be plain, Respected Star-farers. It seems obvious to us that you have learned most of what we represent as a council, if not all. We are the heads of the Great Clans and we will not change.",0.0
1514,"The monstrosity seemed amused at the expressions of blank surprise upon the faces of his captives. "" I learned your crude language from your brain cells while you slept under the red ray,"" he explained. "" Also I learned many other things regarding your planet, Earth. I am glad to find your world so well adapted to my purpose. Within a few years after my arrival there I shall be its unquestioned ruler."" [SNIPPET] He tried to whip his arms back again but too late. Blake made a lightning snatch at a tentacle with both hands, and in the same lithe movement turned from the barrier wall and flung himself headlong toward the center of the enclosure. Zehru had no time to brace himself. He was jerked bodily through the shimmering wall and on after Blake's lunging body.",0.0
613,"He inferred that one of his financial backers in the fabulous enterprise was Aquintax Djupont, and that the fact that Djupont had recently been brain-washed at the Neuropsychiatorium in Metropolita had no bearing on the case whatsoever. I am seeing and listening to that news item right now which has been repeated a dozen times the last twenty-four hours as if nobody could believe it. I am Septimus Spink, and descended from a long line of Spinks that began somewhere back at the time they put up the pyramids. All my ancestors was never satisfied with what progress they saw during when they lived, and they are the reasons we have got where we are today. And if there was no Spinks today the scientists would get away with saying that the Earth was only a drop from the sun that got a crust on it after millions of years. And they want to send me back to get fitted for a duronylon strait jacket again. An hour after I shut off the viso-screen, and while I am taking my calves' liver and onion capsules, my friend and space-lanceman, D'Ambrosia Zahooli comes in. He just qualifies as a spaceman as he takes up very little and is not much easier to look at than a Nougatine. Once D'Ambrosia applied for a plasticectomy but the surgeons at the Muzayo clinic just laughed and told him there was a limit to science even in the year 2022. [SNIPPET] Exmud R. Zmorro comes and asks me if I have an opinion. ""Ha,"" I laugh. "" I have many on file in the Neuropsychiatorium. Just go and take your pick. However, I will give you one ad lib and sub rosa. There is more downstairs than Professor Zalpha dreams about.",0.0
308,"""Sounds like it wouldn't take much to find out whether he's got anything or not. Just let him put on a five-minute demonstration."" ""But multiply that five minutes by a thousand, by ten thousand. And once you let them get their teeth into you, it doesn't stop with five minutes. It goes on into reams of letters and years of time. [SNIPPET] He relaxed the panic in his stomach and looked slowly about the room. He could recall no stimulus in his sleep that had produced such a reaction. He hadn't even been dreaming, as far as he could tell. There was no recollection of any sound or movement within the house or outside. He was calmer after a moment, but that sensation of death close at hand would not go away. He would have been unable to describe it if asked, but it was there.",1.0
881,"His immense learning has been forgotten. His archæological knowledge, which fascinated Niebuhr, is of small account to-day. But his speculative and poetical genius is a permanent illumination.  Mr. Townsend, the translator, well known in New York, where he was born, lived ten years in Italy, and seven in Rome. [SNIPPET] I hoped these dear studies would have been the consolation of my old age, and thought, after having lost all the other joys and blessings of childhood and of youth, I had secured one, of which no power, no unhappiness could rob me. But I was scarcely twenty years old, when that weakness of nerves and of stomach, which has destroyed my life, and yet gives me no hope of death, robbed that only blessing of more than half its value, and, in my twenty-eighth year, has utterly deprived me of it, and, as I must think, forever. I have not been able to read these pages, and have been compelled to entrust their revision to other eyes and other hands. I will utter no more complaints, my dear friends; the consciousness of the depth of my affliction admits not of complaints and lamentations. I have lost all; I am a withered branch, that feels and suffers still. You only have I won! Your society, which must compensate me for all my studies, joys, and hopes, would almost outweigh my sorrows, did not my very sickness prevent me from enjoying it as I could wish, and did I not know that Fate will soon deprive me of this benefit, also, and will compel me to spend the remainder of my days, far from all the delights of civilized life, in a spot, far better suited to the dead than to the living.",1.0
430,"""'Why do you imagine that I waste my time on you?' she said. ' Your vanity has answered that question—now let your intelligence answer it. I am a Pythagorean; I have been chosen to bring in a convert, and you were the convert selected for me by the Mahatmas of the Consolidated Trust Company. I have followed you from New York to Antwerp, as I was bidden, but now my courage fails, and I shrink from fulfilling my mission, knowing you to be the type of man you are. If I could give it up—if I could only go away—never, never again to see you! Ah, I fear they will not permit it!—until my mission is accomplished. Why was I [262]chosen—I, with a woman's heart and a woman's pride. [SNIPPET] ""I know who you are,"" he said, in his acid voice; ""you're one of the Zoological men from Bronx Park. You look like it, anyway."" ""It is easy to recognize you from your reputation,"" I replied, irritated at his discourtesy. [16]""Really,"" he replied, with something between a sneer and a laugh, ""I'm obliged for your frankness.",0.0
370,"He said he had seen a similar thing at Tübingen, and laid considerable stress on the blowing-out of the candle. But how the trick was done he could not explain.  The next Thursday I went again to Richmond—I suppose I was one of the Time Traveller’s most constant guests—and, arriving late, found four or five men already assembled in his drawing-room. The Medical Man was standing before the fire with a sheet of paper in one hand and his watch in the other. I looked round for the Time Traveller, and—“It’s half-past seven now,” said the Medical Man. “ I suppose we’d better have dinner?” [SNIPPET] “Within was a small apartment, and on a raised place in the corner of this was the Time Machine. I had the small levers in my pocket. So here, after all my elaborate preparations for the siege of the White Sphinx, was a meek surrender. I threw my iron bar away, almost sorry not to use it.  “A sudden thought came into my head as I stooped towards the portal. For once, at least, I grasped the mental operations of the Morlocks. Suppressing a strong inclination to laugh, I stepped through the bronze frame and up to the Time Machine. I was surprised to find it had been carefully oiled and cleaned. I have suspected since that the Morlocks had even partially taken it to pieces while trying in their dim way to grasp its purpose.",0.0
1352,"I told him where to go—for the information. A written progress report from the GG briefly, sardonically, said: ""All the talk about increased costs and lowered budget has decided us to ask if any aircraft, missile, or AEC groups have come up with anti-gravity. It'd be a lot simpler that way. Love and kisses."" I shrugged, wrote them a memo to take a week off for fishing, wenching, or reading Van Es on the Pleistocene stratigraphy of Java. [SNIPPET] Mind began an emotional tirade, and mentally I damned him. It couldn't have mattered to him what environment we used, but he was politicking where he shouldn't. There was silence when he stopped. This was the crux; The Boss would decide. I held my breath. He said, ""We'll make it hot and dusty."" The realists had won; the rest climbed on the bandwagon but quick; and the temple was cleansed.",0.0
181,"“So, what do you do, Apu?” she said to him, before he could say anything. “Oh, I’m retired, Mimi,” he said. “Mimi?” [SNIPPET] The rain let up by afternoon, leaving a crystalline, fresh-mown air hanging over the Market. Andrew sat in his office by his laptop and watched the sun come out. He needed to find Ed, needed to find Frank, needed to find Grant, but he was out of practice when it came to the ways of the mountain and its sons. Whenever he tried to imagine a thing to do next, his mind spun and the worldless howling thing inside him stirred.",1.0
